charge_id,invoice_id,customer_id,amount,status,created
ch_018941,in_019195,cus_000552,290,succeeded,2026-04-18
ch_018942,in_019196,cus_000554,299,succeeded,2026-04-07
ch_018943,in_019197,cus_000561,9,succeeded,2026-04-26
ch_018944,in_019198,cus_000562,9,succeeded,2026-04-04
ch_018945,in_019199,cus_000563,9,succeeded,2026-04-13
ch_018946,in_019200,cus_000564,90,succeeded,2026-04-06
ch_018947,in_019201,cus_000565,99,succeeded,2026-04-11
ch_018948,in_019202,cus_000566,9,succeeded,2026-04-21
ch_018949,in_019203,cus_000569,29,succeeded,2026-04-14
ch_018950,in_019204,cus_000571,29,succeeded,2026-04-30
ch_018951,in_019205,cus_000572,29,succeeded,2026-04-07
ch_018952,in_019206,cus_000574,99,succeeded,2026-04-13
ch_018953,in_019207,cus_000575,299,succeeded,2026-04-03
ch_018954,in_019208,cus_000577,29,succeeded,2026-04-07
ch_018955,in_019209,cus_000580,299,succeeded,2026-04-04
ch_018956,in_019210,cus_000581,299,succeeded,2026-04-07
ch_018957,in_019211,cus_000582,9,succeeded,2026-04-04
ch_018958,in_019212,cus_000583,29,succeeded,2026-04-19
ch_018959,in_019213,cus_000584,9,succeeded,2026-04-02
ch_018960,in_019214,cus_000586,99,succeeded,2026-04-19
ch_018961,in_019215,cus_000590,299,succeeded,2026-04-23
ch_018962,in_019216,cus_000591,29,succeeded,2026-04-24
ch_018963,in_019217,cus_000592,29,succeeded,2026-04-05
ch_018964,in_019218,cus_000593,9,succeeded,2026-04-10
ch_018965,in_019219,cus_000598,29,succeeded,2026-04-21
ch_018966,in_019220,cus_000600,29,succeeded,2026-04-13
ch_018967,in_019221,cus_000601,990,succeeded,2026-04-19
ch_018968,in_019222,cus_000602,90,succeeded,2026-04-15
ch_018969,in_019223,cus_000607,9,succeeded,2026-04-21
ch_018970,in_019224,cus_000609,29,succeeded,2026-04-09
ch_018971,in_019225,cus_000611,90,succeeded,2026-04-12
ch_018972,in_019226,cus_000612,299,succeeded,2026-04-15
ch_018973,in_019227,cus_000613,29,succeeded,2026-04-25
ch_018974,in_019228,cus_000615,99,succeeded,2026-04-18
ch_018975,in_019229,cus_000616,29,succeeded,2026-04-17
ch_018976,in_019230,cus_000617,99,succeeded,2026-04-27
ch_018977,in_019231,cus_000618,9,succeeded,2026-04-05
ch_018978,in_019232,cus_000619,90,succeeded,2026-04-22
ch_018979,in_019233,cus_000621,99,succeeded,2026-04-20
ch_018980,in_019234,cus_000624,99,succeeded,2026-04-03
ch_018981,in_019235,cus_000627,9,succeeded,2026-04-14
ch_018982,in_019236,cus_000628,29,succeeded,2026-04-25
ch_018983,in_019237,cus_000635,9,succeeded,2026-04-27
ch_018984,in_019238,cus_000640,99,succeeded,2026-04-09
ch_018985,in_019239,cus_000642,9,succeeded,2026-04-04
ch_018986,in_019240,cus_000643,9,succeeded,2026-04-07
ch_018987,in_019241,cus_000644,299,succeeded,2026-04-29
ch_018988,in_019242,cus_000648,299,succeeded,2026-04-24
ch_018989,in_019243,cus_000652,299,succeeded,2026-04-17
ch_018990,in_019244,cus_000653,290,succeeded,2026-04-30
ch_018991,in_019245,cus_000657,29,succeeded,2026-04-08
ch_018992,in_019246,cus_000662,9,succeeded,2026-04-27
ch_018993,in_019247,cus_000663,299,succeeded,2026-04-27
ch_018994,in_019248,cus_000665,9,succeeded,2026-04-27
ch_018995,in_019249,cus_000666,90,succeeded,2026-04-08
ch_018996,in_019250,cus_000667,99,succeeded,2026-04-01
ch_018997,in_019251,cus_000668,9,succeeded,2026-04-28
ch_018998,in_019252,cus_000669,9,succeeded,2026-04-23
ch_018999,in_019253,cus_000670,9,succeeded,2026-04-12
ch_019000,in_019254,cus_000671,299,succeeded,2026-04-20
ch_019001,in_019255,cus_000673,990,succeeded,2026-04-30
ch_019002,in_019256,cus_000674,29,succeeded,2026-04-08
ch_019003,in_019257,cus_000675,299,succeeded,2026-04-01
ch_019004,in_019258,cus_000677,90,succeeded,2026-04-05
ch_019005,in_019259,cus_000679,990,succeeded,2026-04-29
ch_019006,in_019260,cus_000680,29,succeeded,2026-04-09
ch_019007,in_019261,cus_000682,90,succeeded,2026-04-23
ch_019008,in_019262,cus_000686,99,succeeded,2026-04-17
ch_019009,in_019263,cus_000687,9,succeeded,2026-04-17
ch_019010,in_019264,cus_000689,29,succeeded,2026-04-12
ch_019011,in_019265,cus_000690,29,succeeded,2026-04-29
ch_019012,in_019266,cus_000692,299,succeeded,2026-04-05
ch_019013,in_019267,cus_000693,299,succeeded,2026-04-18
ch_019014,in_019268,cus_000694,90,succeeded,2026-04-26
ch_019015,in_019269,cus_000695,990,succeeded,2026-04-26
ch_019016,in_019270,cus_000698,990,succeeded,2026-04-02
ch_019017,in_019271,cus_000699,299,succeeded,2026-04-20
ch_019018,in_019272,cus_000702,99,succeeded,2026-04-25
ch_019019,in_019273,cus_000703,299,succeeded,2026-04-12
ch_019020,in_019274,cus_000704,29,succeeded,2026-04-03
ch_019021,in_019275,cus_000706,9,succeeded,2026-04-24
ch_019022,in_019276,cus_000707,29,succeeded,2026-04-26
ch_019023,in_019277,cus_000708,90,succeeded,2026-04-19
ch_019024,in_019278,cus_000711,990,succeeded,2026-04-03
ch_019025,in_019279,cus_000712,9,succeeded,2026-04-21
ch_019026,in_019280,cus_000713,990,succeeded,2026-04-17
ch_019027,in_019281,cus_000714,90,succeeded,2026-04-21
ch_019028,in_019282,cus_000715,9,succeeded,2026-04-23
ch_019029,in_019283,cus_000717,99,succeeded,2026-04-29
ch_019030,in_019284,cus_000720,90,succeeded,2026-04-26
ch_019031,in_019285,cus_000721,299,succeeded,2026-04-06
ch_019032,in_019286,cus_000724,299,succeeded,2026-04-02
ch_019033,in_019287,cus_000725,9,succeeded,2026-04-20
ch_019034,in_019288,cus_000727,99,succeeded,2026-04-13
ch_019035,in_019289,cus_000728,9,succeeded,2026-04-14
ch_019036,in_019290,cus_000729,90,succeeded,2026-04-01
ch_019037,in_019291,cus_000731,9,succeeded,2026-04-02
ch_019038,in_019292,cus_000735,290,succeeded,2026-04-24
ch_019039,in_019293,cus_000740,9,succeeded,2026-04-24
ch_019040,in_019294,cus_000741,29,succeeded,2026-04-20
ch_019041,in_019295,cus_000742,9,succeeded,2026-04-25
ch_019042,in_019296,cus_000743,29,succeeded,2026-04-01
ch_019043,in_019297,cus_000744,9,succeeded,2026-04-03
ch_019044,in_019298,cus_000745,90,succeeded,2026-04-02
ch_019045,in_019299,cus_000748,90,succeeded,2026-04-09
ch_019046,in_019300,cus_000749,9,succeeded,2026-04-16
ch_019047,in_019301,cus_000750,9,succeeded,2026-04-17
ch_019048,in_019302,cus_000752,99,succeeded,2026-04-13
ch_019049,in_019303,cus_000753,90,succeeded,2026-04-22
ch_019050,in_019304,cus_000754,299,succeeded,2026-04-14
ch_019051,in_019305,cus_000756,90,succeeded,2026-04-23
ch_019052,in_019306,cus_000757,9,succeeded,2026-04-19
ch_019053,in_019307,cus_000759,29,succeeded,2026-04-07
ch_019054,in_019308,cus_000760,90,succeeded,2026-04-07
ch_019055,in_019309,cus_000763,990,succeeded,2026-04-23
ch_019056,in_019310,cus_000764,9,succeeded,2026-04-24
ch_019057,in_019311,cus_000766,99,succeeded,2026-04-29
ch_019058,in_019312,cus_000767,29,succeeded,2026-04-24
ch_019059,in_019313,cus_000769,9,succeeded,2026-04-08
ch_019060,in_019314,cus_000773,990,succeeded,2026-04-20
ch_019061,in_019315,cus_000774,9,succeeded,2026-04-29
ch_019062,in_019316,cus_000776,99,succeeded,2026-04-28
ch_019063,in_019317,cus_000779,299,succeeded,2026-04-14
ch_019064,in_019318,cus_000780,9,succeeded,2026-04-16
ch_019065,in_019319,cus_000783,9,succeeded,2026-04-13
ch_019066,in_019320,cus_000784,9,succeeded,2026-04-12
ch_019067,in_019321,cus_000785,9,succeeded,2026-04-11
ch_019068,in_019322,cus_000787,290,succeeded,2026-04-23
ch_019069,in_019323,cus_000789,9,succeeded,2026-04-04
ch_019070,in_019324,cus_000790,29,succeeded,2026-04-06
ch_019071,in_019325,cus_000791,299,succeeded,2026-04-16
ch_019072,in_019326,cus_000793,29,succeeded,2026-04-07
ch_019073,in_019327,cus_000794,90,succeeded,2026-04-25
ch_019074,in_019328,cus_000795,290,succeeded,2026-04-09
ch_019075,in_019329,cus_000796,990,succeeded,2026-04-28
ch_019076,in_019330,cus_000797,99,succeeded,2026-04-18
ch_019077,in_019331,cus_000799,299,succeeded,2026-04-15
ch_019078,in_019332,cus_000802,99,succeeded,2026-04-08
ch_019079,in_019333,cus_000803,299,succeeded,2026-04-17
ch_019080,in_019334,cus_000804,299,succeeded,2026-04-11
ch_019081,in_019335,cus_000805,9,succeeded,2026-04-02
ch_019082,in_019336,cus_000809,299,succeeded,2026-04-20
ch_019083,in_019337,cus_000810,990,succeeded,2026-04-14
ch_019084,in_019338,cus_000811,29,succeeded,2026-04-16
ch_019085,in_019339,cus_000813,9,succeeded,2026-04-30
ch_019086,in_019340,cus_000814,29,succeeded,2026-04-04
ch_019087,in_019341,cus_000816,299,succeeded,2026-04-13
ch_019088,in_019342,cus_000817,990,succeeded,2026-04-20
ch_019089,in_019343,cus_000818,290,succeeded,2026-04-10
ch_019090,in_019344,cus_000821,29,succeeded,2026-04-21
ch_019091,in_019345,cus_000823,29,succeeded,2026-04-07
ch_019092,in_019346,cus_000824,299,succeeded,2026-04-02
ch_019093,in_019347,cus_000825,99,succeeded,2026-04-21
ch_019094,in_019348,cus_000827,29,succeeded,2026-04-10
ch_019095,in_019349,cus_000829,99,succeeded,2026-04-13
ch_019096,in_019350,cus_000834,299,succeeded,2026-04-16
ch_019097,in_019351,cus_000835,9,succeeded,2026-04-03
ch_019098,in_019352,cus_000836,290,succeeded,2026-04-06
ch_019099,in_019353,cus_000837,9,succeeded,2026-04-07
ch_019100,in_019354,cus_000839,90,succeeded,2026-04-24
ch_019101,in_019355,cus_000840,9,succeeded,2026-04-15
ch_019102,in_019356,cus_000841,299,succeeded,2026-04-30
ch_019103,in_019357,cus_000842,29,succeeded,2026-04-17
ch_019104,in_019358,cus_000843,299,succeeded,2026-04-17
ch_019105,in_019359,cus_000846,299,succeeded,2026-04-20
ch_019106,in_019360,cus_000847,9,succeeded,2026-04-29
ch_019107,in_019361,cus_000848,299,succeeded,2026-04-19
ch_019108,in_019362,cus_000850,99,succeeded,2026-04-29
ch_019109,in_019363,cus_000851,90,succeeded,2026-04-19
ch_019110,in_019364,cus_000852,299,succeeded,2026-04-08
ch_019111,in_019365,cus_000853,290,succeeded,2026-04-25
ch_019112,in_019366,cus_000854,29,succeeded,2026-04-19
ch_019113,in_019367,cus_000858,29,succeeded,2026-04-20
ch_019114,in_019368,cus_000859,9,succeeded,2026-04-01
ch_019115,in_019369,cus_000862,990,succeeded,2026-04-25
ch_019116,in_019370,cus_000863,9,succeeded,2026-04-17
ch_019117,in_019371,cus_000864,9,succeeded,2026-04-13
ch_019118,in_019372,cus_000870,29,succeeded,2026-04-28
ch_019119,in_019373,cus_000871,29,succeeded,2026-04-08
ch_019120,in_019374,cus_000873,290,succeeded,2026-04-05
ch_019121,in_019375,cus_000874,99,succeeded,2026-04-24
ch_019122,in_019376,cus_000875,99,succeeded,2026-04-05
ch_019123,in_019377,cus_000876,9,succeeded,2026-04-09
ch_019124,in_019378,cus_000877,99,succeeded,2026-04-20
ch_019125,in_019379,cus_000878,29,succeeded,2026-04-21
ch_019126,in_019380,cus_000879,29,succeeded,2026-04-02
ch_019127,in_019381,cus_000880,29,succeeded,2026-04-08
ch_019128,in_019382,cus_000881,9,succeeded,2026-04-12
ch_019129,in_019383,cus_000884,99,succeeded,2026-04-28
ch_019130,in_019384,cus_000885,290,succeeded,2026-04-27
ch_019131,in_019385,cus_000887,299,succeeded,2026-04-29
ch_019132,in_019386,cus_000888,90,succeeded,2026-04-07
ch_019133,in_019387,cus_000890,90,succeeded,2026-04-30
ch_019134,in_019388,cus_000892,299,succeeded,2026-04-23
ch_019135,in_019389,cus_000893,90,succeeded,2026-04-10
ch_019136,in_019390,cus_000894,29,succeeded,2026-04-10
ch_019137,in_019391,cus_000895,99,succeeded,2026-04-12
ch_019138,in_019392,cus_000896,299,succeeded,2026-04-08
ch_019139,in_019393,cus_000900,99,succeeded,2026-04-17
ch_019140,in_019394,cus_000901,299,succeeded,2026-04-24
ch_019141,in_019395,cus_000902,9,succeeded,2026-04-05
ch_019142,in_019396,cus_000904,9,succeeded,2026-04-13
ch_019143,in_019397,cus_000907,29,succeeded,2026-04-25
ch_019144,in_019398,cus_000910,990,succeeded,2026-04-11
ch_019145,in_019399,cus_000911,99,succeeded,2026-04-04
ch_019146,in_019400,cus_000913,299,succeeded,2026-04-08
ch_019147,in_019401,cus_000915,99,succeeded,2026-04-21
ch_019148,in_019402,cus_000916,99,succeeded,2026-04-05
ch_019149,in_019403,cus_000917,299,succeeded,2026-04-18
ch_019150,in_019404,cus_000918,99,succeeded,2026-04-12
ch_019151,in_019405,cus_000919,9,succeeded,2026-04-25
ch_019152,in_019406,cus_000920,9,succeeded,2026-04-04
ch_019153,in_019407,cus_000921,99,succeeded,2026-04-14
ch_019154,in_019408,cus_000922,29,succeeded,2026-04-03
ch_019155,in_019409,cus_000923,99,succeeded,2026-04-05
ch_019156,in_019410,cus_000924,90,succeeded,2026-04-19
ch_019157,in_019411,cus_000927,9,succeeded,2026-04-30
ch_019158,in_019412,cus_000928,29,succeeded,2026-04-16
ch_019159,in_019413,cus_000930,299,succeeded,2026-04-19
ch_019160,in_019414,cus_000931,9,succeeded,2026-04-14
ch_019161,in_019415,cus_000932,99,succeeded,2026-04-29
ch_019162,in_019416,cus_000933,29,succeeded,2026-04-26
ch_019163,in_019417,cus_000936,9,succeeded,2026-04-08
ch_019164,in_019418,cus_000937,29,succeeded,2026-04-13
ch_019165,in_019419,cus_000938,9,succeeded,2026-04-24
ch_019166,in_019420,cus_000939,9,succeeded,2026-04-09
ch_019167,in_019421,cus_000940,9,succeeded,2026-04-10
ch_019168,in_019422,cus_000941,29,succeeded,2026-04-15
ch_019169,in_019423,cus_000942,29,succeeded,2026-04-09
ch_019170,in_019424,cus_000943,290,succeeded,2026-04-27
ch_019171,in_019425,cus_000945,99,succeeded,2026-04-22
ch_019172,in_019426,cus_000946,29,succeeded,2026-04-13
ch_019173,in_019428,cus_000949,90,succeeded,2026-04-14
ch_019174,in_019429,cus_000950,29,succeeded,2026-04-06
ch_019175,in_019430,cus_000951,9,succeeded,2026-04-08
ch_019176,in_019431,cus_000952,29,succeeded,2026-04-14
ch_019177,in_019432,cus_000954,99,succeeded,2026-04-09
ch_019178,in_019433,cus_000956,990,succeeded,2026-04-14
ch_019179,in_019434,cus_000957,299,succeeded,2026-04-24
ch_019180,in_019435,cus_000958,299,succeeded,2026-04-25
ch_019181,in_019436,cus_000959,99,succeeded,2026-04-08
ch_019182,in_019437,cus_000960,299,succeeded,2026-04-30
ch_019183,in_019438,cus_000961,9,succeeded,2026-04-06
ch_019184,in_019439,cus_000962,29,succeeded,2026-04-07
ch_019185,in_019440,cus_000963,290,succeeded,2026-04-13
ch_019186,in_019441,cus_000966,90,succeeded,2026-04-11
ch_019187,in_019442,cus_000968,299,succeeded,2026-04-18
ch_019188,in_019443,cus_000969,90,succeeded,2026-04-19
ch_019189,in_019444,cus_000973,990,succeeded,2026-04-28
ch_019190,in_019445,cus_000977,29,succeeded,2026-04-19
ch_019191,in_019446,cus_000978,299,succeeded,2026-04-10
ch_019192,in_019447,cus_000979,9,succeeded,2026-04-15
ch_019193,in_019448,cus_000980,29,succeeded,2026-04-27
ch_019194,in_019449,cus_000981,9,succeeded,2026-04-14
ch_019195,in_019450,cus_000982,29,succeeded,2026-04-11
ch_019196,in_019451,cus_000983,299,succeeded,2026-04-22
ch_019197,in_019452,cus_000989,29,succeeded,2026-04-02
ch_019198,in_019453,cus_000990,299,succeeded,2026-04-18
ch_019199,in_019454,cus_000994,9,succeeded,2026-04-17
ch_019200,in_019455,cus_000995,299,succeeded,2026-04-09
ch_019201,in_019456,cus_000997,299,succeeded,2026-04-20
ch_019202,in_019457,cus_000999,290,succeeded,2026-04-21
ch_019203,in_019458,cus_001000,99,succeeded,2026-04-22
ch_019204,in_019459,cus_000762,90,succeeded,2026-04-15
ch_019205,in_019460,cus_001001,9,succeeded,2026-04-22
ch_019206,in_019461,cus_001002,90,succeeded,2026-04-27
ch_019207,in_019462,cus_001003,99,succeeded,2026-04-19
ch_019208,in_019463,cus_001004,9,succeeded,2026-04-26
ch_019209,in_019464,cus_001006,990,succeeded,2026-04-25
ch_019210,in_019465,cus_001008,29,succeeded,2026-04-05
ch_019211,in_019466,cus_001011,29,succeeded,2026-04-04
ch_019212,in_019467,cus_001014,9,succeeded,2026-04-22
ch_019213,in_019468,cus_001017,29,succeeded,2026-04-13
ch_019214,in_019469,cus_001018,990,succeeded,2026-04-19
ch_019215,in_019470,cus_001019,990,succeeded,2026-04-20
ch_019216,in_019471,cus_001020,299,succeeded,2026-04-29
ch_019217,in_019472,cus_001022,99,succeeded,2026-04-13
ch_019218,in_019473,cus_001023,9,succeeded,2026-04-12
ch_019219,in_019474,cus_001025,299,succeeded,2026-04-11
ch_019220,in_019475,cus_001026,99,succeeded,2026-04-18
ch_019221,in_019476,cus_001028,29,succeeded,2026-04-03
ch_019222,in_019477,cus_001030,29,succeeded,2026-04-08
ch_019223,in_019478,cus_001031,90,succeeded,2026-04-07
ch_019224,in_019479,cus_001033,29,succeeded,2026-04-14
ch_019225,in_019480,cus_001034,29,succeeded,2026-04-17
ch_019226,in_019481,cus_001035,99,succeeded,2026-04-19
ch_019227,in_019482,cus_001036,9,succeeded,2026-04-29
ch_019228,in_019483,cus_001038,9,succeeded,2026-04-10
ch_019229,in_019484,cus_001039,99,succeeded,2026-04-08
ch_019230,in_019485,cus_001040,299,succeeded,2026-04-01
ch_019231,in_019486,cus_001042,99,succeeded,2026-04-25
ch_019232,in_019487,cus_001043,29,succeeded,2026-04-08
ch_019233,in_019488,cus_001045,299,succeeded,2026-04-11
ch_019234,in_019489,cus_001046,299,succeeded,2026-04-12
ch_019235,in_019490,cus_001048,29,succeeded,2026-04-18
ch_019236,in_019491,cus_001049,29,succeeded,2026-04-28
ch_019237,in_019492,cus_001051,29,succeeded,2026-04-18
ch_019238,in_019493,cus_001053,90,succeeded,2026-04-04
ch_019239,in_019494,cus_001055,29,succeeded,2026-04-21
ch_019240,in_019495,cus_001056,90,succeeded,2026-04-04
ch_019241,in_019496,cus_001057,99,succeeded,2026-04-18
ch_019242,in_019497,cus_001058,9,succeeded,2026-04-02
ch_019243,in_019498,cus_001061,99,succeeded,2026-04-14
ch_019244,in_019499,cus_001062,9,succeeded,2026-04-28
ch_019245,in_019500,cus_001063,29,succeeded,2026-04-08
ch_019246,in_019501,cus_001065,99,succeeded,2026-04-15
ch_019247,in_019502,cus_001068,9,succeeded,2026-04-29
ch_019248,in_019503,cus_001069,299,succeeded,2026-04-23
ch_019249,in_019504,cus_001070,99,succeeded,2026-04-01
ch_019250,in_019505,cus_001072,299,succeeded,2026-04-23
ch_019251,in_019506,cus_001073,9,succeeded,2026-04-10
ch_019252,in_019507,cus_001076,9,succeeded,2026-04-23
ch_019253,in_019508,cus_001077,9,succeeded,2026-04-11
ch_019254,in_019509,cus_001078,9,succeeded,2026-04-05
ch_019255,in_019510,cus_001079,9,succeeded,2026-04-15
ch_019256,in_019511,cus_001080,29,succeeded,2026-04-28
ch_019257,in_019512,cus_001081,299,succeeded,2026-04-15
ch_019258,in_019513,cus_001083,90,succeeded,2026-04-29
ch_019259,in_019514,cus_001084,90,succeeded,2026-04-19
ch_019260,in_019515,cus_001085,299,succeeded,2026-04-23
ch_019261,in_019516,cus_001086,9,succeeded,2026-04-22
ch_019262,in_019517,cus_001087,9,succeeded,2026-04-08
ch_019263,in_019518,cus_001088,299,succeeded,2026-04-05
ch_019264,in_019519,cus_001091,29,succeeded,2026-04-25
ch_019265,in_019520,cus_001095,9,succeeded,2026-04-30
ch_019266,in_019521,cus_001096,29,succeeded,2026-04-23
ch_019267,in_019522,cus_001098,990,succeeded,2026-04-10
ch_019268,in_019523,cus_001099,99,succeeded,2026-04-19
ch_019269,in_019525,cus_001102,29,succeeded,2026-04-01
ch_019270,in_019526,cus_001103,990,succeeded,2026-04-27
ch_019271,in_019527,cus_001104,29,succeeded,2026-04-25
ch_019272,in_019528,cus_001106,9,succeeded,2026-04-04
ch_019273,in_019529,cus_001107,29,succeeded,2026-04-27
ch_019274,in_019530,cus_001108,290,succeeded,2026-04-21
ch_019275,in_019531,cus_001109,29,succeeded,2026-04-20
ch_019276,in_019532,cus_001110,99,succeeded,2026-04-04
ch_019277,in_019533,cus_001112,290,succeeded,2026-04-27
ch_019278,in_019534,cus_001113,90,succeeded,2026-04-05
ch_019279,in_019535,cus_001115,90,succeeded,2026-04-23
ch_019280,in_019536,cus_001116,9,succeeded,2026-04-01
ch_019281,in_019537,cus_001117,9,succeeded,2026-04-02
ch_019282,in_019538,cus_001118,9,succeeded,2026-04-28
ch_019283,in_019539,cus_001119,299,succeeded,2026-04-15
ch_019284,in_019540,cus_001120,290,succeeded,2026-04-23
ch_019285,in_019541,cus_001122,299,succeeded,2026-04-20
ch_019286,in_019542,cus_001123,90,succeeded,2026-04-10
ch_019287,in_019543,cus_001124,90,succeeded,2026-04-29
ch_019288,in_019544,cus_001125,299,succeeded,2026-04-08
ch_019289,in_019545,cus_001126,9,succeeded,2026-04-14
ch_019290,in_019546,cus_001127,29,succeeded,2026-04-05
ch_019291,in_019547,cus_001128,9,succeeded,2026-04-17
ch_019292,in_019548,cus_001129,29,succeeded,2026-04-11
ch_019293,in_019549,cus_001130,29,succeeded,2026-04-28
ch_019294,in_019550,cus_001132,29,succeeded,2026-04-17
ch_019295,in_019551,cus_001134,90,succeeded,2026-04-26
ch_019296,in_019552,cus_001135,9,succeeded,2026-04-12
ch_019297,in_019553,cus_001136,9,succeeded,2026-04-11
ch_019298,in_019554,cus_001137,9,succeeded,2026-04-13
ch_019299,in_019555,cus_001138,9,succeeded,2026-04-16
ch_019300,in_019556,cus_001140,299,succeeded,2026-04-17
ch_019301,in_019557,cus_001141,9,succeeded,2026-04-30
ch_019302,in_019558,cus_001144,99,succeeded,2026-04-27
ch_019303,in_019559,cus_001146,90,succeeded,2026-04-10
ch_019304,in_019560,cus_001147,99,succeeded,2026-04-14
ch_019305,in_019561,cus_001151,299,succeeded,2026-04-14
ch_019306,in_019562,cus_001155,29,succeeded,2026-04-05
ch_019307,in_019563,cus_001156,9,succeeded,2026-04-24
ch_019308,in_019564,cus_001157,99,succeeded,2026-04-09
ch_019309,in_019565,cus_001161,29,succeeded,2026-04-25
ch_019310,in_019566,cus_001163,29,succeeded,2026-04-06
ch_019311,in_019567,cus_001164,990,succeeded,2026-04-26
ch_019312,in_019568,cus_001165,290,succeeded,2026-04-05
ch_019313,in_019569,cus_001167,9,succeeded,2026-04-12
ch_019314,in_019571,cus_001171,29,succeeded,2026-04-29
ch_019315,in_019572,cus_001174,99,succeeded,2026-04-19
ch_019316,in_019573,cus_001175,29,succeeded,2026-04-22
ch_019317,in_019574,cus_001176,90,succeeded,2026-04-22
ch_019318,in_019575,cus_001177,90,succeeded,2026-04-21
ch_019319,in_019576,cus_001179,299,succeeded,2026-04-21
ch_019320,in_019577,cus_001180,90,succeeded,2026-04-28
ch_019321,in_019578,cus_001181,29,succeeded,2026-04-05
ch_019322,in_019579,cus_001182,9,succeeded,2026-04-05
ch_019323,in_019580,cus_001184,299,succeeded,2026-04-16
ch_019324,in_019581,cus_001185,9,succeeded,2026-04-21
ch_019325,in_019582,cus_001189,90,succeeded,2026-04-09
ch_019326,in_019583,cus_001190,299,succeeded,2026-04-22
ch_019327,in_019584,cus_001191,9,succeeded,2026-04-20
ch_019328,in_019585,cus_001192,299,succeeded,2026-04-29
ch_019329,in_019586,cus_001193,29,succeeded,2026-04-13
ch_019330,in_019587,cus_001195,299,succeeded,2026-04-30
ch_019331,in_019588,cus_001196,90,succeeded,2026-04-27
ch_019332,in_019589,cus_001199,29,succeeded,2026-04-14
ch_019333,in_019590,cus_001202,9,succeeded,2026-04-30
ch_019334,in_019591,cus_001205,29,succeeded,2026-04-18
ch_019335,in_019593,cus_001207,9,succeeded,2026-04-24
ch_019336,in_019594,cus_001208,9,succeeded,2026-04-02
ch_019337,in_019595,cus_001209,9,succeeded,2026-04-07
ch_019338,in_019596,cus_001211,99,succeeded,2026-04-06
ch_019339,in_019597,cus_001212,9,succeeded,2026-04-08
ch_019340,in_019598,cus_001213,299,succeeded,2026-04-10
ch_019341,in_019599,cus_001214,990,succeeded,2026-04-05
ch_019342,in_019600,cus_001215,90,succeeded,2026-04-26
ch_019343,in_019601,cus_001216,99,succeeded,2026-04-21
ch_019344,in_019602,cus_001218,99,succeeded,2026-04-30
ch_019345,in_019603,cus_001221,9,succeeded,2026-04-21
ch_019346,in_019604,cus_001222,9,succeeded,2026-04-09
ch_019347,in_019605,cus_001223,29,succeeded,2026-04-05
ch_019348,in_019606,cus_001224,29,succeeded,2026-04-23
ch_019349,in_019607,cus_001225,990,succeeded,2026-04-16
ch_019350,in_019608,cus_001229,9,succeeded,2026-04-25
ch_019351,in_019609,cus_001230,90,succeeded,2026-04-05
ch_019352,in_019610,cus_001232,9,succeeded,2026-04-03
ch_019353,in_019611,cus_001233,299,succeeded,2026-04-14
ch_019354,in_019612,cus_001235,9,succeeded,2026-04-05
ch_019355,in_019613,cus_001238,99,succeeded,2026-04-02
ch_019356,in_019614,cus_001239,990,succeeded,2026-04-10
ch_019357,in_019615,cus_001240,9,succeeded,2026-04-28
ch_019358,in_019616,cus_001242,990,succeeded,2026-04-21
ch_019359,in_019617,cus_001244,9,succeeded,2026-04-13
ch_019360,in_019618,cus_001246,990,succeeded,2026-04-22
ch_019361,in_019619,cus_001247,299,succeeded,2026-04-23
ch_019362,in_019620,cus_001249,990,succeeded,2026-04-19
ch_019363,in_019621,cus_001252,9,succeeded,2026-04-29
ch_019364,in_019622,cus_001253,29,succeeded,2026-04-13
ch_019365,in_019623,cus_001254,9,succeeded,2026-04-23
ch_019366,in_019624,cus_001255,29,succeeded,2026-04-14
ch_019367,in_019625,cus_001256,99,succeeded,2026-04-07
ch_019368,in_019626,cus_001258,29,succeeded,2026-04-29
ch_019369,in_019627,cus_001259,9,succeeded,2026-04-03
ch_019370,in_019628,cus_001261,29,succeeded,2026-04-14
ch_019371,in_019629,cus_001263,299,succeeded,2026-04-21
ch_019372,in_019630,cus_001264,29,succeeded,2026-04-17
ch_019373,in_019631,cus_001265,90,succeeded,2026-04-18
ch_019374,in_019632,cus_001267,99,succeeded,2026-04-21
ch_019375,in_019633,cus_001271,99,succeeded,2026-04-02
ch_019376,in_019634,cus_001272,990,succeeded,2026-04-17
ch_019377,in_019635,cus_001273,9,succeeded,2026-04-16
ch_019378,in_019636,cus_001276,290,succeeded,2026-04-06
ch_019379,in_019637,cus_001278,290,succeeded,2026-04-20
ch_019380,in_019638,cus_001279,299,succeeded,2026-04-02
ch_019381,in_019639,cus_001280,990,succeeded,2026-04-13
ch_019382,in_019640,cus_001283,9,succeeded,2026-04-20
ch_019383,in_019641,cus_001284,99,succeeded,2026-04-07
ch_019384,in_019642,cus_001285,990,succeeded,2026-04-04
ch_019385,in_019643,cus_001289,9,succeeded,2026-04-18
ch_019386,in_019644,cus_001290,990,succeeded,2026-04-23
ch_019387,in_019645,cus_001294,9,succeeded,2026-04-09
ch_019388,in_019646,cus_001295,299,succeeded,2026-04-21
ch_019389,in_019647,cus_001297,9,succeeded,2026-04-03
ch_019390,in_019648,cus_001299,90,succeeded,2026-04-06
