customer_id,created,country,signup_channel
cus_002226,2025-11-26,FR,organic
cus_002227,2025-11-02,US,referral
cus_002228,2025-11-16,US,organic
cus_002229,2025-11-07,GB,partner
cus_002230,2025-11-07,IN,partner
cus_002231,2025-11-30,US,partner
cus_002232,2025-11-10,US,paid_search
cus_002233,2025-11-13,US,organic
cus_002234,2025-11-22,IN,partner
cus_002235,2025-11-11,IN,organic
cus_002236,2025-11-23,IN,paid_search
cus_002237,2025-11-04,US,partner
cus_002238,2025-11-01,US,paid_search
cus_002239,2025-11-16,DE,content
cus_002240,2025-11-01,FR,referral
cus_002241,2025-11-04,AU,referral
cus_002242,2025-11-18,US,content
cus_002243,2025-11-22,US,organic
cus_002244,2025-11-20,IN,paid_search
cus_002245,2025-11-02,US,organic
cus_002246,2025-11-13,IN,paid_search
cus_002247,2025-11-28,IN,referral
cus_002248,2025-11-01,US,organic
cus_002249,2025-11-08,AU,content
cus_002250,2025-11-14,AU,paid_search
cus_002251,2025-11-01,CA,referral
cus_002252,2025-11-05,FR,organic
cus_002253,2025-11-17,US,paid_search
cus_002254,2025-11-30,US,referral
cus_002255,2025-11-02,US,paid_search
cus_002256,2025-11-25,US,paid_search
cus_002257,2025-11-08,CA,paid_search
cus_002258,2025-11-22,US,paid_search
cus_002259,2025-11-19,IN,referral
cus_002260,2025-11-26,US,partner
cus_002261,2025-11-12,DE,organic
cus_002262,2025-11-11,AU,content
cus_002263,2025-11-04,DE,referral
cus_002264,2025-11-23,US,partner
cus_002265,2025-11-19,US,content
cus_002266,2025-11-04,DE,content
cus_002267,2025-11-19,US,partner
cus_002268,2025-11-05,AU,partner
cus_002269,2025-11-09,US,paid_search
cus_002270,2025-11-22,US,organic
cus_002271,2025-11-06,DE,partner
cus_002272,2025-11-03,US,paid_search
cus_002273,2025-11-13,AU,organic
cus_002274,2025-11-16,DE,organic
cus_002275,2025-11-28,US,referral
cus_002276,2025-11-24,CA,partner
cus_002277,2025-11-26,FR,referral
cus_002278,2025-11-29,DE,organic
cus_002279,2025-11-13,IN,paid_search
cus_002280,2025-11-04,CA,paid_search
cus_002281,2025-11-12,GB,content
cus_002282,2025-11-19,GB,paid_search
cus_002283,2025-11-17,US,organic
cus_002284,2025-11-02,CA,referral
cus_002285,2025-11-09,US,paid_search
cus_002286,2025-11-08,IN,organic
cus_002287,2025-11-17,IN,paid_search
cus_002288,2025-11-01,FR,content
cus_002289,2025-11-10,US,referral
cus_002290,2025-11-08,US,partner
cus_002291,2025-11-10,US,referral
cus_002292,2025-11-16,FR,organic
cus_002293,2025-11-05,US,paid_search
cus_002294,2025-11-02,AU,organic
cus_002295,2025-11-13,IN,partner
cus_002296,2025-11-01,GB,referral
cus_002297,2025-11-10,GB,organic
cus_002298,2025-11-15,GB,partner
cus_002299,2025-11-19,US,referral
cus_002300,2025-11-01,FR,organic
cus_002301,2025-11-19,CA,referral
cus_002302,2025-11-11,FR,paid_search
cus_002303,2025-11-18,US,content
cus_002304,2025-11-28,IN,referral
cus_002305,2025-11-05,FR,paid_search
cus_002306,2025-11-01,FR,partner
cus_002307,2025-11-22,GB,content
cus_002308,2025-11-13,CA,paid_search
cus_002309,2025-11-08,DE,paid_search
cus_002310,2025-11-18,AU,content
cus_002311,2025-11-10,CA,organic
cus_002312,2025-11-07,US,partner
cus_002313,2025-11-08,AU,paid_search
cus_002314,2025-11-20,GB,referral
cus_002315,2025-11-19,GB,referral
cus_002316,2025-11-21,GB,partner
cus_002317,2025-11-06,CA,paid_search
cus_002318,2025-11-04,US,referral
cus_002319,2025-11-18,US,partner
cus_002320,2025-11-06,FR,partner
cus_002321,2025-11-23,US,partner
cus_002322,2025-11-06,IN,organic
cus_002323,2025-11-20,US,referral
cus_002324,2025-11-25,US,paid_search
cus_002325,2025-11-16,IN,partner
cus_002326,2025-11-14,IN,partner
cus_002327,2025-11-18,GB,paid_search
cus_002328,2025-11-15,CA,content
cus_002329,2025-11-11,US,organic
cus_002330,2025-11-04,DE,referral
cus_002331,2025-11-20,US,referral
cus_002332,2025-11-14,US,organic
cus_002333,2025-11-22,GB,organic
cus_002334,2025-11-15,IN,partner
cus_002335,2025-11-18,IN,content
cus_002336,2025-11-23,GB,organic
cus_002337,2025-11-06,IN,referral
cus_002338,2025-11-24,IN,referral
cus_002339,2025-11-01,IN,paid_search
cus_002340,2025-11-09,GB,organic
cus_002341,2025-11-27,CA,paid_search
cus_002342,2025-11-04,US,partner
cus_002343,2025-11-23,IN,paid_search
cus_002344,2025-11-29,US,content
cus_002345,2025-11-23,IN,organic
cus_002346,2025-11-07,IN,content
cus_002347,2025-11-26,FR,content
cus_002348,2025-11-10,DE,partner
cus_002349,2025-11-03,US,paid_search
cus_002350,2025-11-07,FR,paid_search
cus_002351,2025-11-26,IN,organic
cus_002352,2025-11-23,GB,partner
cus_002353,2025-11-30,AU,referral
cus_002354,2025-11-26,DE,paid_search
cus_002355,2025-11-02,US,organic
cus_002356,2025-11-23,US,organic
cus_002357,2025-11-21,AU,partner
cus_002358,2025-11-15,US,content
cus_002359,2025-11-13,IN,referral
cus_002360,2025-11-26,AU,partner
cus_002361,2025-11-13,GB,referral
cus_002362,2025-11-13,AU,paid_search
cus_002363,2025-11-26,GB,content
cus_002364,2025-11-21,DE,partner
cus_002365,2025-11-05,DE,referral
cus_002366,2025-11-14,AU,partner
cus_002367,2025-11-15,US,organic
cus_002368,2025-11-14,US,partner
cus_002369,2025-11-25,FR,referral
cus_002370,2025-11-23,CA,referral
cus_002371,2025-11-15,FR,organic
cus_002372,2025-11-30,US,content
cus_002373,2025-11-19,IN,referral
cus_002374,2025-11-17,US,partner
cus_002375,2025-11-22,CA,content
cus_002376,2025-11-01,US,paid_search
cus_002377,2025-11-19,US,organic
cus_002378,2025-11-23,GB,partner
cus_002379,2025-11-23,US,organic
cus_002380,2025-11-08,AU,content
cus_002381,2025-11-13,IN,paid_search
cus_002382,2025-11-20,IN,content
cus_002383,2025-11-30,DE,referral
cus_002384,2025-11-17,US,organic
cus_002385,2025-11-11,DE,paid_search
cus_002386,2025-11-05,GB,content
cus_002387,2025-11-06,FR,referral
cus_002388,2025-11-14,US,organic
cus_002389,2025-11-07,CA,paid_search
cus_002390,2025-11-15,FR,organic
cus_002391,2025-11-04,DE,paid_search
cus_002392,2025-11-10,GB,organic
cus_002393,2025-11-01,IN,partner
cus_002394,2025-11-27,FR,organic
cus_002395,2025-11-04,US,partner
cus_002396,2025-11-08,US,partner
cus_002397,2025-11-18,US,paid_search
cus_002398,2025-11-08,US,paid_search
cus_002399,2025-11-04,FR,paid_search
cus_002400,2025-11-07,AU,paid_search
cus_002401,2025-11-24,AU,referral
cus_002402,2025-11-30,CA,partner
cus_002403,2025-11-29,US,referral
cus_002404,2025-11-24,US,content
cus_002405,2025-11-03,AU,partner
cus_002406,2025-11-21,US,organic
cus_002407,2025-11-15,US,paid_search
cus_002408,2025-11-10,IN,paid_search
cus_002409,2025-11-28,DE,paid_search
cus_002410,2025-11-20,FR,referral
cus_002411,2025-11-29,US,paid_search
cus_002412,2025-11-23,FR,organic
cus_002413,2025-11-19,US,organic
cus_002414,2025-11-29,CA,referral
cus_002415,2025-11-08,CA,referral
cus_002416,2025-11-25,AU,paid_search
cus_002417,2025-11-12,AU,referral
cus_002418,2025-11-22,US,partner
cus_002419,2025-11-28,CA,referral
cus_002420,2025-11-08,FR,content
cus_002421,2025-11-25,IN,referral
cus_002422,2025-11-05,US,referral
cus_002423,2025-11-02,DE,referral
cus_002424,2025-11-12,AU,partner
cus_002425,2025-11-16,GB,paid_search
cus_002426,2025-11-18,US,organic
cus_002427,2025-11-27,US,partner
cus_002428,2025-11-06,DE,paid_search
cus_002429,2025-11-26,AU,referral
cus_002430,2025-11-27,US,referral
cus_002431,2025-11-13,US,organic
cus_002432,2025-11-02,US,referral
cus_002433,2025-11-22,AU,referral
cus_002434,2025-11-21,CA,paid_search
cus_002435,2025-12-22,US,partner
cus_002436,2025-12-23,US,partner
cus_002437,2025-12-27,GB,content
cus_002438,2025-12-01,GB,referral
cus_002439,2025-12-07,GB,partner
cus_002440,2025-12-18,FR,partner
cus_002441,2025-12-16,DE,organic
cus_002442,2025-12-04,US,referral
cus_002443,2025-12-23,GB,content
cus_002444,2025-12-28,GB,referral
cus_002445,2025-12-22,IN,organic
cus_002446,2025-12-13,DE,partner
cus_002447,2025-12-11,DE,partner
cus_002448,2025-12-05,GB,paid_search
cus_002449,2025-12-16,CA,referral
cus_002450,2025-12-05,IN,content
cus_002451,2025-12-11,FR,content
cus_002452,2025-12-15,DE,organic
cus_002453,2025-12-20,DE,paid_search
cus_002454,2025-12-16,AU,organic
cus_002455,2025-12-31,US,content
cus_002456,2025-12-15,GB,paid_search
cus_002457,2025-12-18,GB,partner
cus_002458,2025-12-10,CA,referral
cus_002459,2025-12-04,DE,partner
cus_002460,2025-12-18,FR,paid_search
cus_002461,2025-12-16,DE,referral
cus_002462,2025-12-09,US,content
cus_002463,2025-12-16,FR,referral
cus_002464,2025-12-30,DE,referral
cus_002465,2025-12-07,US,referral
cus_002466,2025-12-29,CA,paid_search
cus_002467,2025-12-27,US,paid_search
cus_002468,2025-12-20,US,organic
cus_002469,2025-12-25,DE,organic
cus_002470,2025-12-10,DE,referral
cus_002471,2025-12-25,US,organic
cus_002472,2025-12-09,AU,referral
cus_002473,2025-12-28,GB,referral
cus_002474,2025-12-02,FR,partner
cus_002475,2025-12-05,US,content
cus_002476,2025-12-06,US,content
cus_002477,2025-12-29,US,content
cus_002478,2025-12-04,US,referral
cus_002479,2025-12-20,US,partner
cus_002480,2025-12-13,IN,referral
cus_002481,2025-12-20,US,organic
cus_002482,2025-12-22,AU,content
cus_002483,2025-12-18,US,paid_search
cus_002484,2025-12-04,DE,paid_search
cus_002485,2025-12-01,IN,referral
cus_002486,2025-12-17,FR,paid_search
cus_002487,2025-12-29,FR,partner
cus_002488,2025-12-18,AU,content
cus_002489,2025-12-26,GB,paid_search
cus_002490,2025-12-21,AU,partner
cus_002491,2025-12-19,IN,organic
cus_002492,2025-12-05,DE,partner
cus_002493,2025-12-06,CA,organic
cus_002494,2025-12-10,AU,organic
cus_002495,2025-12-29,US,content
cus_002496,2025-12-02,GB,partner
cus_002497,2025-12-24,GB,organic
cus_002498,2025-12-07,DE,organic
cus_002499,2025-12-26,FR,referral
cus_002500,2025-12-14,GB,referral
cus_002501,2025-12-03,US,referral
cus_002502,2025-12-02,US,organic
cus_002503,2025-12-27,US,organic
cus_002504,2025-12-09,DE,organic
cus_002505,2025-12-27,IN,organic
cus_002506,2025-12-24,DE,paid_search
cus_002507,2025-12-14,DE,organic
cus_002508,2025-12-27,FR,partner
cus_002509,2025-12-03,US,organic
cus_002510,2025-12-03,DE,content
cus_002511,2025-12-16,US,referral
cus_002512,2025-12-19,DE,organic
cus_002513,2025-12-25,GB,content
cus_002514,2025-12-26,FR,paid_search
cus_002515,2025-12-03,CA,paid_search
cus_002516,2025-12-30,FR,partner
cus_002517,2025-12-06,US,referral
cus_002518,2025-12-10,US,content
cus_002519,2025-12-27,AU,organic
cus_002520,2025-12-14,GB,partner
cus_002521,2025-12-22,US,referral
cus_002522,2025-12-10,CA,content
cus_002523,2025-12-01,AU,organic
cus_002524,2025-12-16,US,referral
cus_002525,2025-12-28,AU,referral
cus_002526,2025-12-06,US,content
cus_002527,2025-12-11,AU,paid_search
cus_002528,2025-12-19,US,content
cus_002529,2025-12-31,CA,organic
cus_002530,2025-12-10,GB,referral
cus_002531,2025-12-29,CA,paid_search
cus_002532,2025-12-16,US,organic
cus_002533,2025-12-05,US,content
cus_002534,2025-12-15,GB,paid_search
cus_002535,2025-12-05,IN,paid_search
cus_002536,2025-12-21,IN,content
cus_002537,2025-12-05,US,partner
cus_002538,2025-12-31,DE,paid_search
cus_002539,2025-12-29,CA,content
cus_002540,2025-12-19,DE,paid_search
cus_002541,2025-12-23,GB,organic
cus_002542,2025-12-01,AU,referral
cus_002543,2025-12-31,CA,partner
cus_002544,2025-12-05,GB,referral
cus_002545,2025-12-07,DE,referral
cus_002546,2025-12-14,DE,referral
cus_002547,2025-12-13,DE,partner
cus_002548,2025-12-23,IN,partner
cus_002549,2025-12-20,US,paid_search
cus_002550,2025-12-05,FR,content
cus_002551,2025-12-27,FR,organic
cus_002552,2025-12-12,AU,paid_search
cus_002553,2025-12-01,DE,paid_search
cus_002554,2025-12-11,IN,content
cus_002555,2025-12-15,CA,paid_search
cus_002556,2025-12-13,US,referral
cus_002557,2025-12-18,DE,paid_search
cus_002558,2025-12-15,GB,referral
cus_002559,2025-12-09,US,partner
cus_002560,2025-12-07,US,content
cus_002561,2025-12-06,FR,content
cus_002562,2025-12-22,AU,organic
cus_002563,2025-12-28,DE,referral
cus_002564,2025-12-16,IN,partner
cus_002565,2025-12-15,FR,partner
cus_002566,2025-12-31,GB,content
cus_002567,2025-12-12,GB,paid_search
cus_002568,2025-12-24,US,organic
cus_002569,2025-12-13,US,partner
cus_002570,2025-12-09,CA,referral
cus_002571,2025-12-29,FR,partner
cus_002572,2025-12-08,DE,paid_search
cus_002573,2025-12-08,FR,partner
cus_002574,2025-12-08,FR,organic
cus_002575,2025-12-25,US,content
cus_002576,2025-12-15,DE,referral
cus_002577,2025-12-29,IN,content
cus_002578,2025-12-02,US,content
cus_002579,2025-12-13,US,paid_search
cus_002580,2025-12-05,US,organic
cus_002581,2025-12-05,IN,referral
cus_002582,2025-12-05,DE,content
cus_002583,2025-12-11,US,partner
cus_002584,2025-12-04,FR,paid_search
cus_002585,2025-12-25,CA,content
cus_002586,2025-12-25,US,partner
cus_002587,2025-12-25,IN,referral
cus_002588,2025-12-29,CA,referral
cus_002589,2025-12-10,CA,organic
cus_002590,2025-12-03,GB,partner
cus_002591,2025-12-28,US,referral
cus_002592,2025-12-10,US,organic
cus_002593,2025-12-08,US,organic
cus_002594,2025-12-16,CA,content
cus_002595,2025-12-17,US,referral
cus_002596,2025-12-15,US,content
cus_002597,2025-12-16,FR,partner
cus_002598,2025-12-03,GB,content
cus_002599,2025-12-22,US,organic
cus_002600,2025-12-17,IN,content
cus_002601,2025-12-13,US,paid_search
cus_002602,2025-12-28,FR,partner
cus_002603,2025-12-01,US,content
cus_002604,2025-12-03,US,content
cus_002605,2025-12-15,US,referral
cus_002606,2025-12-31,US,paid_search
cus_002607,2025-12-02,US,organic
cus_002608,2025-12-05,FR,paid_search
cus_002609,2025-12-04,AU,content
cus_002610,2025-12-31,AU,organic
cus_002611,2025-12-09,DE,organic
cus_002612,2025-12-07,US,partner
cus_002613,2025-12-08,CA,content
cus_002614,2025-12-17,GB,paid_search
cus_002615,2025-12-05,FR,partner
cus_002616,2025-12-09,CA,referral
cus_002617,2025-12-22,GB,partner
cus_002618,2025-12-30,IN,referral
cus_002619,2025-12-27,US,partner
cus_002620,2025-12-12,US,paid_search
cus_002621,2025-12-19,FR,partner
cus_002622,2025-12-27,FR,organic
cus_002623,2025-12-29,US,partner
cus_002624,2025-12-07,FR,content
cus_002625,2025-12-14,US,paid_search
cus_002626,2025-12-12,AU,content
cus_002627,2025-12-06,US,organic
cus_002628,2025-12-23,FR,organic
cus_002629,2025-12-16,AU,content
cus_002630,2025-12-07,CA,partner
cus_002631,2025-12-12,US,organic
cus_002632,2025-12-07,AU,organic
cus_002633,2025-12-30,IN,referral
cus_002634,2025-12-29,AU,paid_search
cus_002635,2025-12-27,US,referral
cus_002636,2025-12-31,FR,organic
cus_002637,2025-12-15,US,content
cus_002638,2025-12-05,US,referral
cus_002639,2025-12-04,CA,referral
cus_002640,2025-12-21,US,referral
cus_002641,2025-12-03,GB,content
cus_002642,2025-12-28,IN,referral
cus_002643,2025-12-29,AU,organic
cus_002644,2025-12-13,US,organic
cus_002645,2025-12-08,GB,content
cus_002646,2025-12-23,FR,organic
cus_002647,2025-12-24,FR,referral
cus_002648,2025-12-31,GB,content
cus_002649,2025-12-06,AU,partner
cus_002650,2025-12-24,IN,paid_search
cus_002651,2025-12-15,AU,paid_search
cus_002652,2025-12-15,GB,content
cus_002653,2025-12-29,US,content
cus_002654,2025-12-18,IN,referral
cus_002655,2025-12-31,CA,organic
cus_002656,2025-12-22,GB,paid_search
cus_002657,2025-12-30,US,organic
cus_002658,2025-12-15,AU,content
cus_002659,2025-12-23,FR,content
cus_002660,2025-12-31,CA,paid_search
cus_002661,2025-12-06,US,content
cus_002662,2025-12-04,US,paid_search
cus_002663,2025-12-28,GB,partner
cus_002664,2025-12-17,DE,referral
cus_002665,2025-12-23,DE,paid_search
cus_002666,2025-12-20,FR,content
cus_002667,2025-12-22,AU,content
cus_002668,2025-12-20,IN,referral
cus_002669,2025-12-01,US,referral
cus_002670,2025-12-19,US,organic
cus_002671,2025-12-26,FR,paid_search
cus_002672,2025-12-23,IN,paid_search
cus_002673,2025-12-11,CA,content
cus_002674,2025-12-17,GB,paid_search
cus_002675,2025-12-28,US,content
cus_002676,2025-12-06,GB,paid_search
cus_002677,2025-12-01,CA,paid_search
cus_002678,2025-12-16,US,content
cus_002679,2025-12-22,US,paid_search
cus_002680,2025-12-02,DE,partner
cus_002681,2025-12-14,DE,referral
cus_002682,2025-12-14,AU,partner
cus_002683,2025-12-20,GB,content
cus_002684,2025-12-02,IN,organic
cus_002685,2025-12-19,CA,organic
cus_002686,2025-12-11,AU,referral
cus_002687,2025-12-19,FR,partner
cus_002688,2025-12-08,GB,organic
cus_002689,2025-12-27,US,paid_search
cus_002690,2025-12-30,FR,organic
cus_002691,2025-12-23,US,referral
cus_002692,2026-01-02,US,organic
cus_002693,2026-01-20,GB,organic
cus_002694,2026-01-01,US,content
cus_002695,2026-01-23,DE,organic
cus_002696,2026-01-18,US,referral
cus_002697,2026-01-05,IN,content
cus_002698,2026-01-28,US,paid_search
cus_002699,2026-01-22,AU,referral
cus_002700,2026-01-28,DE,content
cus_002701,2026-01-04,IN,paid_search
cus_002702,2026-01-20,US,paid_search
cus_002703,2026-01-08,CA,partner
cus_002704,2026-01-10,US,partner
cus_002705,2026-01-24,CA,organic
cus_002706,2026-01-28,FR,organic
cus_002707,2026-01-20,DE,partner
cus_002708,2026-01-28,US,organic
cus_002709,2026-01-15,GB,referral
cus_002710,2026-01-05,DE,paid_search
cus_002711,2026-01-19,AU,content
cus_002712,2026-01-18,IN,paid_search
cus_002713,2026-01-19,IN,partner
cus_002714,2026-01-11,US,organic
cus_002715,2026-01-10,GB,organic
cus_002716,2026-01-07,CA,referral
cus_002717,2026-01-27,AU,referral
cus_002718,2026-01-16,FR,organic
cus_002719,2026-01-19,AU,paid_search
cus_002720,2026-01-26,DE,organic
cus_002721,2026-01-20,FR,content
cus_002722,2026-01-20,FR,referral
cus_002723,2026-01-08,FR,referral
cus_002724,2026-01-16,AU,paid_search
cus_002725,2026-01-02,CA,referral
cus_002726,2026-01-30,AU,organic
cus_002727,2026-01-21,DE,paid_search
cus_002728,2026-01-23,US,partner
cus_002729,2026-01-20,CA,paid_search
cus_002730,2026-01-31,US,paid_search
cus_002731,2026-01-12,US,content
cus_002732,2026-01-27,AU,organic
cus_002733,2026-01-30,US,paid_search
cus_002734,2026-01-29,US,content
cus_002735,2026-01-10,US,referral
cus_002736,2026-01-04,AU,referral
cus_002737,2026-01-15,US,paid_search
cus_002738,2026-01-17,AU,referral
cus_002739,2026-01-07,DE,referral
cus_002740,2026-01-30,CA,organic
cus_002741,2026-01-11,DE,partner
cus_002742,2026-01-28,AU,organic
cus_002743,2026-01-11,GB,partner
cus_002744,2026-01-09,GB,referral
cus_002745,2026-01-11,IN,organic
cus_002746,2026-01-16,IN,organic
cus_002747,2026-01-14,US,content
cus_002748,2026-01-28,US,organic
cus_002749,2026-01-12,DE,partner
cus_002750,2026-01-25,FR,partner
cus_002751,2026-01-24,IN,paid_search
cus_002752,2026-01-25,DE,paid_search
cus_002753,2026-01-12,US,content
cus_002754,2026-01-27,FR,partner
cus_002755,2026-01-08,US,referral
cus_002756,2026-01-16,IN,referral
cus_002757,2026-01-14,US,referral
cus_002758,2026-01-04,CA,partner
cus_002759,2026-01-02,IN,paid_search
cus_002760,2026-01-01,GB,organic
cus_002761,2026-01-23,DE,paid_search
cus_002762,2026-01-02,CA,content
cus_002763,2026-01-18,CA,paid_search
cus_002764,2026-01-20,AU,organic
cus_002765,2026-01-30,US,partner
cus_002766,2026-01-28,AU,content
cus_002767,2026-01-12,US,content
cus_002768,2026-01-18,CA,paid_search
cus_002769,2026-01-06,DE,organic
cus_002770,2026-01-04,GB,content
cus_002771,2026-01-01,IN,partner
cus_002772,2026-01-10,IN,paid_search
cus_002773,2026-01-06,GB,paid_search
cus_002774,2026-01-03,US,content
cus_002775,2026-01-31,CA,organic
cus_002776,2026-01-01,US,partner
cus_002777,2026-01-27,GB,referral
cus_002778,2026-01-28,IN,content
cus_002779,2026-01-13,US,organic
cus_002780,2026-01-19,IN,referral
cus_002781,2026-01-09,US,organic
cus_002782,2026-01-07,CA,referral
cus_002783,2026-01-05,US,partner
cus_002784,2026-01-11,IN,paid_search
cus_002785,2026-01-13,IN,partner
cus_002786,2026-01-05,US,organic
cus_002787,2026-01-21,US,paid_search
cus_002788,2026-01-12,IN,partner
cus_002789,2026-01-03,FR,content
cus_002790,2026-01-29,AU,content
cus_002791,2026-01-05,DE,paid_search
cus_002792,2026-01-29,IN,referral
cus_002793,2026-01-23,US,content
cus_002794,2026-01-25,US,paid_search
cus_002795,2026-01-11,FR,referral
cus_002796,2026-01-01,DE,content
cus_002797,2026-01-01,AU,referral
cus_002798,2026-01-17,GB,partner
cus_002799,2026-01-30,FR,paid_search
cus_002800,2026-01-17,GB,organic
cus_002801,2026-01-28,US,paid_search
cus_002802,2026-01-05,US,organic
cus_002803,2026-01-16,GB,partner
cus_002804,2026-01-05,US,content
cus_002805,2026-01-11,FR,paid_search
cus_002806,2026-01-27,GB,content
cus_002807,2026-01-12,IN,organic
cus_002808,2026-01-04,DE,organic
cus_002809,2026-01-13,DE,content
cus_002810,2026-01-26,DE,organic
cus_002811,2026-01-20,IN,referral
cus_002812,2026-01-31,DE,organic
cus_002813,2026-01-14,CA,paid_search
cus_002814,2026-01-19,US,organic
cus_002815,2026-01-15,AU,partner
cus_002816,2026-01-02,IN,partner
cus_002817,2026-01-08,US,content
cus_002818,2026-01-02,US,content
cus_002819,2026-01-14,DE,content
cus_002820,2026-01-29,IN,partner
cus_002821,2026-01-22,US,organic
cus_002822,2026-01-30,FR,referral
cus_002823,2026-01-31,US,partner
cus_002824,2026-01-15,US,referral
cus_002825,2026-01-13,IN,organic
cus_002826,2026-01-19,US,content
cus_002827,2026-01-25,GB,organic
cus_002828,2026-01-18,GB,referral
cus_002829,2026-01-21,AU,referral
cus_002830,2026-01-17,US,content
cus_002831,2026-01-14,IN,referral
cus_002832,2026-01-05,FR,partner
cus_002833,2026-01-21,DE,partner
cus_002834,2026-01-12,DE,partner
cus_002835,2026-01-07,CA,paid_search
cus_002836,2026-01-16,DE,paid_search
cus_002837,2026-01-14,US,organic
cus_002838,2026-01-07,US,organic
cus_002839,2026-01-06,US,content
cus_002840,2026-01-12,FR,partner
cus_002841,2026-01-26,IN,content
cus_002842,2026-01-11,FR,paid_search
cus_002843,2026-01-25,US,organic
cus_002844,2026-01-03,GB,partner
cus_002845,2026-01-25,GB,organic
cus_002846,2026-01-30,AU,content
cus_002847,2026-01-19,FR,partner
cus_002848,2026-01-11,US,referral
cus_002849,2026-01-04,AU,content
cus_002850,2026-01-08,FR,paid_search
cus_002851,2026-01-22,US,organic
cus_002852,2026-01-21,AU,referral
cus_002853,2026-01-08,US,organic
cus_002854,2026-01-14,AU,organic
cus_002855,2026-01-14,FR,partner
cus_002856,2026-01-15,AU,organic
cus_002857,2026-01-03,US,partner
cus_002858,2026-01-12,FR,partner
cus_002859,2026-01-01,FR,referral
cus_002860,2026-01-18,DE,partner
cus_002861,2026-01-19,IN,content
cus_002862,2026-01-05,AU,partner
cus_002863,2026-01-31,CA,paid_search
cus_002864,2026-01-13,IN,partner
cus_002865,2026-01-19,US,content
cus_002866,2026-01-23,FR,partner
cus_002867,2026-01-31,US,organic
cus_002868,2026-01-24,IN,paid_search
cus_002869,2026-01-17,US,referral
cus_002870,2026-01-15,US,content
cus_002871,2026-01-16,US,partner
cus_002872,2026-01-03,US,organic
cus_002873,2026-01-22,AU,organic
cus_002874,2026-01-04,GB,organic
cus_002875,2026-01-13,DE,referral
cus_002876,2026-01-16,US,content
cus_002877,2026-01-19,US,organic
cus_002878,2026-01-28,US,organic
cus_002879,2026-01-19,CA,organic
cus_002880,2026-01-17,IN,partner
cus_002881,2026-01-09,US,paid_search
cus_002882,2026-01-22,DE,partner
cus_002883,2026-01-21,GB,referral
cus_002884,2026-01-26,FR,referral
cus_002885,2026-01-15,IN,organic
cus_002886,2026-01-18,IN,content
cus_002887,2026-01-13,US,organic
cus_002888,2026-01-16,US,partner
cus_002889,2026-01-11,FR,content
cus_002890,2026-01-29,US,partner
cus_002891,2026-01-31,DE,partner
cus_002892,2026-01-04,US,referral
cus_002893,2026-01-31,US,partner
cus_002894,2026-01-10,US,referral
cus_002895,2026-01-08,GB,organic
cus_002896,2026-01-15,AU,content
cus_002897,2026-01-01,US,content
cus_002898,2026-01-29,US,referral
cus_002899,2026-01-20,US,paid_search
cus_002900,2026-01-26,US,referral
cus_002901,2026-01-08,US,content
cus_002902,2026-01-05,DE,partner
cus_002903,2026-01-19,US,paid_search
cus_002904,2026-01-20,DE,content
cus_002905,2026-01-12,DE,referral
cus_002906,2026-01-12,AU,content
cus_002907,2026-01-19,AU,paid_search
cus_002908,2026-01-17,FR,organic
cus_002909,2026-01-02,DE,referral
cus_002910,2026-01-08,AU,referral
cus_002911,2026-01-31,GB,referral
cus_002912,2026-01-05,IN,content
cus_002913,2026-01-08,AU,paid_search
cus_002914,2026-01-14,DE,content
cus_002915,2026-01-30,IN,content
cus_002916,2026-01-24,US,referral
cus_002917,2026-01-13,FR,partner
cus_002918,2026-01-08,IN,referral
cus_002919,2026-01-20,IN,content
cus_002920,2026-01-01,US,partner
cus_002921,2026-01-19,DE,partner
cus_002922,2026-01-02,CA,content
cus_002923,2026-01-18,US,content
cus_002924,2026-01-22,US,paid_search
cus_002925,2026-01-17,US,partner
cus_002926,2026-01-06,GB,partner
cus_002927,2026-01-16,AU,organic
cus_002928,2026-01-18,CA,paid_search
cus_002929,2026-01-19,IN,paid_search
cus_002930,2026-01-10,US,partner
cus_002931,2026-01-30,DE,content
cus_002932,2026-01-05,GB,organic
cus_002933,2026-01-25,FR,organic
cus_002934,2026-01-26,GB,content
cus_002935,2026-01-23,DE,partner
cus_002936,2026-01-28,US,organic
cus_002937,2026-01-12,US,paid_search
cus_002938,2026-01-01,IN,content
cus_002939,2026-01-04,US,partner
cus_002940,2026-01-29,US,organic
cus_002941,2026-01-11,CA,content
cus_002942,2026-01-09,AU,content
cus_002943,2026-01-26,US,referral
cus_002944,2026-01-31,US,partner
cus_002945,2026-01-21,FR,content
cus_002946,2026-01-07,IN,referral
cus_002947,2026-01-19,IN,content
cus_002948,2026-01-31,US,content
cus_002949,2026-01-06,GB,referral
cus_002950,2026-01-12,GB,partner
cus_002951,2026-01-31,IN,partner
cus_002952,2026-01-02,AU,organic
cus_002953,2026-01-08,CA,paid_search
cus_002954,2026-01-17,FR,paid_search
cus_002955,2026-01-20,US,referral
cus_002956,2026-01-28,CA,partner
cus_002957,2026-01-14,US,paid_search
cus_002958,2026-01-06,US,paid_search
cus_002959,2026-01-12,DE,paid_search
cus_002960,2026-01-27,US,content
cus_002961,2026-01-13,CA,referral
cus_002962,2026-01-15,GB,content
cus_002963,2026-01-19,US,content
cus_002964,2026-01-07,DE,organic
cus_002965,2026-01-14,CA,partner
